ID,PRE/POST,ENVIRONMENT,FILENAME,HAS_ATTACHMENTS,REQUESTER,DURATION,CM_AM,CM_IT,CM_UAT,CM_TST5,CM_ST,CM_DEVE2E,CM_COURTESY,CM_PT,CM_CATALOG,CM_ACNDEVOPS,CM_PROD
1376,POST,ALIGNMENT,20231129_01_VARIOUS.txt,TRUE,ACN,120,,x,,,,,,,,,
1377,POST,ALIGNMENT,20231129_02_CSV.txt,TRUE,ACN,180,,x,,,,,,,,,
1378,POST,ALIGNMENT,Mapping_npp_29_11.txt,TRUE,ACN,5,,x,,,,,,,,,
1047,POST,UAT,20240110_ActivateOmniscript_BlueBird_NormalizzaIndirizzo.txt,FALSE,sabrina.spada,5,,,x,,,,,,,,
1048,POST,ALIGNMENT,20231110_MP_OS_ID6.2_Activate02.txt,FALSE,simran.sunil,5,,x,,,,,,,,,
1049,POST,ALIGNMENT,NFS_SelfDiagnosticsMapper_INSERT_OCTANE122187.txt,TRUE,asmita.kulkarni,5,,x,,,,,,,,,
1050,POST,ALIGNMENT,20231113_Octane121429.txt,FALSE,c.ferrigno,5,,x,,,,,,,,,
1051,POST,ALIGNMENT,NFS_SelfDiagnosticsMapper_UPDATE.txt,TRUE,asmita.kulkarni,2,,x,,,,,,,,,
1052,POST,ALIGNMENT,20231114_Permission_INC3439345.txt,FALSE,niso.cassiano,2,,x,,,,,,,,,
1053,POST,ALIGNMENT,20231129_INC3407812.txt,TRUE,shravani.khaparkar,5,,x,,,,,,,,,
1054,POST,ALIGNMENT,NFS_SelfDiagnosticsMapper_UPDATE.txt,TRUE,asmita.kulkarni,5,,x,,,,,,,,,
1055,POST,ALIGNMENT,20231129_INC3407818.txt,TRUE,giancarlo.h.canillas,5,,x,,,,,,,,,
1056,POST,ALIGNMENT,20231115_INC3475019.txt,FALSE,c.ferrigno,5,,x,,,,,,,,,
1057,POST,ALIGNMENT,20231115_INC3475019_CustomMetadata.txt,FALSE,c.ferrigno,5,,x,,,,,,,,,
1058,POST,ALIGNMENT,20231115_INC3475019_Rollback.txt,FALSE,c.ferrigno,5,,x,,,,,,,,,
1059,POST,ALIGNMENT,20231115_INC3475019_CustomMetadata_Rollback.txt,FALSE,c.ferrigno,5,,x,,,,,,,,,
1060,POST,ALIGNMENT,catalog_dimension.txt,TRUE,CANVASS,5,,x,,,,,,,,,
1061,POST,ALIGNMENT,Attributi_bb_16_11.txt,TRUE,CANVASS,5,,x,,,,,,,,,
1062,POST,ALIGNMENT,Catalog_16_11.txt,TRUE,CANVASS,5,,x,,,,,,,,,
1063,POST,ALIGNMENT,Mapping_npp_16_11.txt,TRUE,CANVASS,5,,x,,,,,,,,,
1064,POST,ALIGNMENT,20231116_DataLoader_LovBL316.txt,TRUE,sabrina.spada,90,,x,,,,,,,,,
1065,POST,ALIGNMENT,2023_11_17_PINC4_Promo_start_date_01_12.txt,TRUE,salvatore.caroprese,5,,x,,,,,,,,,
1066,POST,ALIGNMENT,20231120_SCTASK1800209.txt,FALSE,c.ferrigno,5,,x,,,,,,,,,
1067,POST,ALIGNMENT,20231129_121553.txt,TRUE,giancarlo.h.canillas,5,,x,,,,,,,,,
1068,POST,ALIGNMENT,20231121_NFS_R4.3_Masking.txt,FALSE,francesco.degaetano,5,,x,,,,,,,,,
1069,POST,ALIGNMENT,Delete_Catalog_29_11.txt,FALSE,CANVASS,5,,x,,,,,,,,,
1070,POST,ALIGNMENT,Catalog_29_11.txt,TRUE,CANVASS,5,,x,,,,,,,,,
1071,POST,ALIGNMENT,modify_ple.txt,FALSE,CANVASS,5,,x,,,,,,,,,
1072,POST,ALIGNMENT,20231129_01_VARIOUS.txt,TRUE,ACN,120,,x,,,,,,,,,
1073,POST,ALIGNMENT,20231129_02_CSV.txt,TRUE,ACN,180,,x,,,,,,,,,
1074,POST,ALIGNMENT,Mapping_npp_29_11.txt,TRUE,ACN,5,,x,,,,,,,,,
1075,POST,UAT,20240111_ActivateOmniscript_BlueBird_NormalizzaIndirizzo.txt,FALSE,saket.vilas.kolte,5,,,x,,,,,,,,
1076,POST,UAT,20240119_Compl100TVR3_WS.txt,TRUE,saket.vilas.kolte,5,,,x,,,,,,,,
1077,POST,ALIGNMENT,20230111_INC3511725.txt,FALSE,anmol.a.saxena,5,x,,,,,,,,,,
1078,POST,ALIGNMENT,20240111_01_VARIOUS.txt,TRUE,ACN,10,x,,,,,,,,,,x
1079,POST,ALIGNMENT,Delete_PromoItem.txt,FALSE,CANVASS,5,x,,,,,,,,,,
1080,POST,UAT,20240122_ActivateOmniscript_Portale_Sky300_Italian.txt,FALSE,sabrina.spada,5,,,x,,,,,,,,
1081,POST,UAT,20240122_Compl100TVR3_WS.txt,TRUE,saket.vilas.kolte,5,,,x,,,,,,,,
1082,POST,UAT,20240124_DeleteRecord_SkyExpertDashboard.txt,FALSE,sabrina.spada,5,,,x,,,,,,,,
1083,POST,UAT,DataLoader_CustomSetting_TA_TriggerSupport_Drop3.txt,TRUE,antonio.vatrano,5,,,x,,,,,,,,
1084,POST,ALIGNMENT,20231121_SIM_Field_FLS.txt,FALSE,simran.sunil,5,,,,,x,,,,,,
